gemeente,Age0to9,Age10to19,Age20to29,Age30to39,Age40to49,Age50to59,Age60to69,Age70to79,Age80to89,Age90to99,Age100plus
Alphen aan den Rijn,2985.753428325673,3143.908149367765,3135.8204149364356,2858.85007349742,2887.7865892715668,2727.003190729419,2663.800019963685,2753.928215686275,3199.3642663594283,3050.7944427429866,3340.884265296774
Alphen-Chaam,3388.000102127655,3403.1913914988777,3743.663044397462,3616.035951219518,3768.60485167463,3818.8319867109644,4036.0626801346657,3882.647234042555,4134.849507246377,4276.304346666664,4392.714712328753
Altena,3347.0790889603445,3345.6619291044776,3427.6898366375954,3321.0029670680206,3472.1180638102305,3397.769078204715,3483.008423991144,3670.604893567234,3849.4139667359723,3828.8780015624957,3931.5905155374676
Ameland,3470.5649629629634,3762.939963963966,3010.7319735099254,3206.787045045044,3427.7679999999955,3513.456709359604,3376.0001324503314,3329.584432432433,3367.951718309861,3462.1931666666665,3299.3993402061815
Amersfoort,3009.460660569508,3259.874317008316,3125.5421116940365,2722.9456875672863,2830.265237881511,2592.932602570322,2501.0881585179454,2862.4949726997015,2963.4243393051293,2958.485239048816,2857.356247391971
Amstelveen,2603.2429476807597,3060.630477850723,2867.628179950509,2708.0333663079596,2470.308718629022,2491.4674497654073,2753.5178547302135,2809.16833183857,3318.7541483903215,3329.1383755346355,3480.991619596539
Amsterdam,2208.47480415036,2526.4220856270363,2415.3797472685283,2142.729932761986,2211.8052794176965,2189.643829415868,2170.226329666791,2037.1613652606227,2086.9552294480736,2106.3707749158007,2096.096550686903
Apeldoorn,3164.734132953681,3116.9360614443904,3006.5905038516917,2753.5716331573108,2908.3164552901244,2760.2811287460463,2740.5141106803185,2847.1980820073322,3396.35154040148,3329.71512457913,3427.259566033595
Appingedam,2812.994300000001,3038.689099236645,3156.6635989011093,2720.8728502772715,2842.821130671486,2575.0449825136475,2782.3997814569575,2975.654159863947,3156.5158519637375,3270.9086688741595,3167.025609120516
Arnhem,2886.389928519211,2994.5857100757694,2797.9940425043105,2492.7942439324243,2642.5548293946363,2382.43782868129,2438.0330614942295,2604.6508480969574,2783.518164273294,2673.0109554210603,2501.2425915824483
Assen,2680.296694908014,3391.4407323914074,3228.5500515330705,2942.337872670243,2911.5802474328734,2663.8136914286,2455.0456077151694,3019.538818639796,3171.120583123441,3169.2323951219637,3379.263123339649
Asten,3447.572652694612,3404.295897627944,3754.7416367583082,3271.0414276017736,3554.7485481228287,3450.2424283018545,3773.7994193548416,3805.473779310344,3851.9541450000015,4163.443308724831,4108.384198581559
Baarle-Nassau,3276.418529914531,3413.5224112903256,3420.1431257668623,3368.941249169431,3466.3876601073184,3477.721565116271,3644.044873737375,3663.8613018867927,3896.630773913044,3707.4451046511617,4022.079393063579
Baarn,2433.2379102563937,3061.3245203252036,2989.8082114649537,2595.377884362671,2937.3293136604752,2676.9205662217787,2824.575121708616,3121.092379032258,3169.2085057970935,3160.2653116219713,3293.9698215613653
Barendrecht,3238.0007002188163,3348.599774996035,3193.6989183878077,2941.602778252899,3169.5671197745864,3001.742017951421,3146.2265339966825,3361.1822358490563,3343.0889793510314,3623.663919491527,3624.777497206704
Barneveld,3235.1390643608665,3320.9035926483784,3166.4460697081363,3256.485275576982,3508.380949060869,3536.197023589255,3435.6445187752806,3699.752720994476,3771.486312068961,3913.368397944185,3934.5407675840843
Beek,3031.873346774195,3248.3526445312555,3138.837534265716,3018.676134920613,3344.8660468625726,3005.9093034973857,3138.343983201552,3286.8769629629646,3617.6906161879892,3615.372728506784,3621.699053082202
Beekdaelen,3430.5067751004012,3568.3065664739775,3540.219923649886,3196.6009657690583,3467.3272927994867,3368.3182621817114,3328.468374455738,3382.6094311688266,3694.930660589059,3530.4274314381255,3694.557563413208
Beemster,3599.2045614617837,3285.128507633585,3257.2490313315875,3186.3102357320195,3246.695332692307,3461.6720754257817,3268.1830454545416,3538.338037383177,3932.676176136364,3922.7093385416683,4311.756134020612
Beesel,3183.890912698417,3275.8719607843072,3489.461009118543,3101.1957749545913,3447.6444166666197,3410.398742521329,3410.7302487804895,3432.7421402877676,3942.7497741935495,3854.7142866666654,3827.5832022792
Berg en Dal,2778.0907284946034,3167.8621414213835,3199.3009882121764,2949.931398292297,3119.5451615271836,3162.6539788831187,3134.33251770656,3441.915190012178,3519.354361058595,3480.7043933649306,3540.9680370370265
Bergeijk,3453.9819840425525,3660.7776400580415,3764.5888874251314,3459.3789549482713,3659.3811056081386,3653.465516570587,3807.2516721311345,3743.8234172661782,4077.804385496172,4111.339893333328,4154.024220338976
Bergen (L.),3529.3021999999964,3185.162422319465,3693.9141258134464,3253.834952160492,3420.4667780748546,3422.5931161439926,3618.0534320610645,3790.521382671473,4053.841127450967,4161.880632352942,4318.329454258666
Bergen (NH.),3167.3120181159443,3075.2426726368144,3043.4113844085978,2891.4230910569436,2852.954280055158,2813.442350554776,3084.153579256367,3034.690043233083,3127.402694070071,3395.8817184873797,3388.836010590006
Bergen op Zoom,2880.396800302557,3145.4826522293524,3240.2773317925407,2723.828220905179,2964.6507532030796,2830.1417282727703,2902.6606964047946,3011.5554003378425,3102.9923269082287,3110.52877100493,3060.3498326330728
Berkelland,3204.2961821989156,3187.3777753584495,3337.040631747273,3236.1236928628673,3363.8686906849307,3280.4536382528877,3389.6221284403387,3459.7326107226177,3879.706936548196,3790.5357625785955,3991.3269922206373
Bernheze,3334.1461175523114,3365.986037182001,3689.0112014925467,3393.8323624655072,3612.872152384798,3567.2771589659114,3779.0477572559125,3689.9513862275435,3894.4828305785063,3916.748706467655,4176.533772916667
Best,3137.6930403070623,3513.926275898493,3503.7060594343243,3123.6652769364377,3062.9765290120586,2945.696629875924,3262.1083286119015,3014.6534312169274,3476.0905943396174,3810.0921272727255,3981.5364642857157
Beuningen,3127.9883279069804,3510.3552757847474,3399.9737981651247,3031.0660908219043,3203.229831233145,3242.964913078119,3461.4270085470002,3354.076072847686,4130.994407407409,4280.083793650796,4153.611787499997
Beverwijk,2850.7952989851574,3218.634961609423,2476.914861889249,2357.2831655603227,2580.3388525370133,2441.168635377339,2396.640605674754,2731.637646953402,2942.3367970264785,2921.0941583333206,2792.8496570048237
Bladel,3269.540835064931,3336.896450228284,3569.2772412992726,3427.798695060795,3640.9873828208306,3406.8340240480557,3728.9783930753656,3790.385584070794,4145.569886904757,4173.724006493505,4055.9261762295023
Blaricum,3540.1596173059593,3925.8120236686345,3979.5738305084747,3732.835999999999,3163.555530201383,3452.9451948051856,3659.563925000012,3873.2424128440343,3971.5790095846646,3841.9269838056625,4163.19709615384
Bloemendaal,3359.598254799303,3014.844812267657,3324.0265148148023,3204.4132778390085,3241.719929942368,3105.3794177631567,3192.858788997721,3682.771231527097,3693.3698026431684,3767.81188209843,3804.5505494830113
Bodegraven-Reeuwijk,3222.061681850555,3325.8196444833384,3457.7014420131245,3155.631609518961,3358.2446175602013,2986.2816647828013,2932.067824413153,3395.2050675105415,3501.123663736263,3403.2687818181817,3612.3723072534476
Boekel,3607.919025096525,3393.024604690114,3712.346270440253,3478.426423875435,3676.11402272727,3856.6515171026213,3862.8236015325647,3910.1941645569623,4221.742984251971,4228.995636363638,4125.162076335879
Borger-Odoorn,3483.620540201006,3476.996449241513,3482.4082550790035,3197.2918924302535,3398.808405532346,3228.0152891131793,3321.5421633986907,3380.1794716981076,3801.074032478618,4006.22706538462,4049.9071507016565
Borne,3704.223277087013,3449.4035513928616,3284.888024871357,3458.1712588235227,3476.5464215270526,3202.800254222233,2957.55705,3133.2061679389285,3409.63178746594,3354.529718032785,3552.4851630434778
Borsele,3147.387086655109,3566.552511085154,3451.3864847889827,3199.2142041553525,3446.387880230147,3350.207912998957,3449.190383870971,3281.1813293768555,3742.1826676300557,3800.8209516806664,3765.1054448621535
Boxmeer,2924.128133802807,3408.851262672807,3331.383186813188,3006.5240856435457,3486.4280646911375,3306.0822537313306,3525.7902435500205,3839.4576542055993,3843.7127638888915,3623.2175331632684,3952.010643243234
Boxtel,2869.7571346749187,3203.9946255625505,3181.6430658761647,2922.029686507936,3317.3542188854585,3008.0575717859538,2911.601899906439,3142.22219558359,3583.265154150193,3248.752481268012,3137.0773312757137
Breda,2815.913430800477,2895.935550979428,2866.4451267649133,2743.9540817773536,2840.3490288793932,2862.2656929385157,2673.2468024476425,2711.307829870857,2996.0221808803376,2869.680749809293,2809.9636262162335
Brielle,2824.819723868953,2847.9760977443357,2995.3310438246763,2866.5628609625724,3039.7669540230095,2996.256717283288,2895.199284090905,3081.3852638888907,3157.3084155844163,3453.1995978260884,2975.6200761904774
Bronckhorst,3313.1324834558727,3409.601143631408,3409.645714364324,3259.418600267374,3433.930424502564,3313.4805597897557,3371.375845923703,3531.9096750629697,3786.6406439024177,3839.8850586881363,4029.2062751677877
Brummen,3172.951770240691,2899.106402555902,3149.6466889312837,2945.753684294864,3208.7377829872607,2957.630865094954,2984.7474685863776,2826.3871403117982,3556.914160112364,3670.195414860681,3795.2597734596998
Brunssum,2811.392956363644,3105.2605617732543,2997.8213054511234,2596.013464579887,2944.6085246826665,2765.750684856756,3046.664128991852,3045.0963030583857,3433.6726243902417,3112.4365052386433,3011.663224966619
Bunnik,3289.054746724893,3190.7513465160046,2988.768051282055,2976.7082606490744,3288.7711444526763,3256.6417507668357,3317.360485337251,3336.1633589743587,3439.6155706806303,3809.268057553956,3915.2380742358073
Bunschoten,3046.0647040923286,3134.1922753759354,3260.1118791092167,3299.838707996403,3467.110380702747,3241.9065879478962,3243.048393700784,3484.253921052632,3340.4986846846846,3217.194585034016,3346.021219565221
Buren,3460.9392564934988,3631.6708963531714,3705.200129217524,3542.459823118685,3482.415235461823,3408.612513734226,3447.839478323697,3570.7895595567916,3887.471756676558,3951.3420663265215,4101.116033742319
Capelle aan den IJssel,2896.8921773195916,2952.438146594701,2950.313215883603,2533.698847881917,2595.6828376579047,2363.625407368318,2449.2302302295907,2485.5220352112656,2732.250642585551,3013.802681293304,3133.9282117647044
Castricum,3125.2067207293703,3138.494088852987,3121.9712188109247,2928.4998190086385,3130.8751585557566,3089.83344384059,3026.9747279666813,2924.7621039260994,3198.8607085927542,3350.9985936170183,3485.6352630596994
Coevorden,3352.4738428005235,3615.3690165649577,3410.8986171911783,3020.1669964349326,3293.059544980011,3053.945364059198,3390.645237269756,3459.538683574877,3792.8932562141445,3931.9556315789387,3989.309959695813
Cranendonck,3599.754679518069,3509.7659116607756,3623.3143560923977,3368.663153631271,3495.12986807186,3269.033526530594,3560.4821239067005,3547.613144144146,3833.5735775862063,4025.076051724139,3971.6262953367705
Cuijk,2900.8279763651376,3281.5830170648437,3079.514313772485,3124.860532781229,3220.1675793506233,3278.2599804976276,3309.935048780482,3309.4956491227945,3924.267839743586,3977.643683060106,4063.4112052980045
Culemborg,3167.801744152051,3135.549229537366,3183.451459782609,3111.2225165782374,2959.6340584144623,2828.9796808975907,2951.312201183427,3115.1639621621625,2899.054574938571,2848.085132930504,2932.542966487943
Dalfsen,3351.368775563235,3695.1396031041663,3770.7299598365807,3515.1869776732888,3668.3031285971147,3515.034595545955,3527.112940688033,3807.7174887640454,3922.5081354401837,3984.912133802808,4131.948199296577
Dantumadiel,3470.5564475308697,3695.8153204545315,3483.7735917721207,3320.8435220804536,3222.0362382413405,3307.626218930032,3250.651791828789,3411.1138722627697,3745.819999999994,3776.0096396866743,3965.4043593179013
De Bilt,2903.9100253623133,3049.7562627118523,3023.7748922413443,2890.822111200321,2852.4052270038,2761.0778692832455,2784.988771567035,3212.333449856725,3407.057699082554,3497.373175580752,3653.5070281124604
De Fryske Marren,3369.430238883131,3711.1982997870005,3527.188682737584,3267.4221112956834,3231.302457494502,3106.595666786581,3148.6342897130767,3335.4450381818183,3729.4838149405687,3744.993786802008,3889.7469836688583
De Ronde Venen,3114.555688511335,3292.2468119507794,3087.8186051257853,3014.809591101731,3247.1023070381757,3088.3735296710506,3054.0839104204715,3301.0238454258615,3507.870418803416,3559.120261494253,3574.096698559665
De Wolden,3502.363976950352,3583.5073279785834,3530.9375831080984,3479.7499992406692,3625.499436214022,3406.80192955588,3514.5595630252146,3830.2236791044797,4079.884547393357,4225.587223762362,4374.624296353794
Delft,2303.136874433486,2477.6754098147135,2550.578386637247,2315.285247562063,2281.788126497687,2184.1785867136377,2196.9320606676633,2252.8482488262803,2428.425725621413,2360.968288468934,2412.0817037711276
Delfzijl,2974.116450292396,2975.236880126197,3041.53783885714,3019.2055373475587,2998.299020173851,2961.853124938292,2826.0817024714784,3314.6909930555407,3372.230654981543,3565.5426692606966,3854.0741195748324
Den Helder,2698.6120992098263,2900.5215897674198,3191.397590136942,2705.0490320042345,2824.2178736484047,2624.7567480197404,2540.757466139623,2701.513346253251,2758.8156127676984,2660.882793611816,2545.87473047031
Deurne,3332.160105156718,3541.8260445968976,3432.9889494505305,3332.4625294830385,3411.000694318613,3559.790165608215,3663.933502586808,3942.776406169657,4118.757656934298,4206.752010989003,4117.708412742376
Deventer,2962.2811878914204,3239.6799208301595,3085.235105219059,2884.4701933711226,3041.537660181406,2585.47861798302,2557.815720514029,2710.3516694283044,2858.2243141117488,2893.48201942256,2724.4195679499203
Diemen,2265.9010746211047,2163.0249280205776,2689.2449535845117,2410.4847501266854,2567.7734491851297,2263.930189263584,2457.31887601626,2587.4271541666603,2673.8445510204037,2522.186921985813,2837.3184772727273
Dinkelland,3699.4903869862787,3726.509751578915,3781.6584429042714,3615.0687551266356,3718.1460077981474,3654.057096755153,3471.4189042316143,3726.224980891722,3868.5439214501503,3857.447635359116,3963.0556244019153
Doesburg,3014.3115403225784,2644.662197247698,3183.337174254323,2931.31621494253,3223.8584715151464,2725.59732885086,2538.9242352941183,2562.113556962026,3052.416408163265,3075.2299791666683,3096.6787561349624
Doetinchem,3064.374923607115,3149.732884422124,3072.1582822206515,2950.9587874479603,3017.1431169932844,2784.8604347948226,2966.8159053196364,3030.247729102184,3518.813159457121,3458.83369057104,3630.7569595237896
Dongen,3324.9677953216215,3062.073120705678,3514.2673842432614,3040.7330469425506,3360.0126155436324,3007.035502890156,3235.190814720794,3199.917364341078,3464.5885718015666,3579.7903011695903,3707.1943087719355
Dordrecht,2712.9598374456345,3054.705354180207,2886.0765100700387,2677.7828163377444,2687.1865328553317,2537.8602815116224,2307.434029184817,2752.9111788715336,2755.735575757564,2792.580884189676,2695.9118540551444
Drechterland,3442.8971745379868,3367.79844740854,3499.541011700451,3206.515082285718,3387.3220645371725,3357.318625954202,3536.1386930379717,3608.203615894039,3838.208279279282,3795.4108787878827,4026.4371552044468
Drimmelen,3279.258186249965,3248.276980314951,3256.4285456789694,3192.269167570818,3324.795449030172,3196.481277966096,3327.1891773347133,3430.2794054054093,3603.7333264248687,3598.458915717539,3751.9771850612897
Dronten,3363.541657064501,3339.9851217839114,3665.410978052142,3189.223246939465,3128.296608261177,3229.89118795632,3666.596361111113,3666.596361111113,3666.596361111113,3666.596361111113,3666.596361111113
Druten,3073.4509619289147,3274.7477795121954,3637.497864886735,3294.867101180437,3108.6913459940783,3214.7840797010963,3171.4703832335335,3349.8161533333355,3522.0895112359517,4042.0591794871816,3858.1610432432362
Duiven,3311.685358600577,3347.9500642856897,3204.585569524266,2983.0385488069496,3206.2303650164467,3274.0908103932516,3602.1607854984773,4037.2792747252747,4373.87798666667,4497.607701298703,4430.433373563214
Echt-Susteren,3403.3989817708334,3411.4548759065206,3268.014815305354,3159.6917404234027,3359.5351225225286,3131.270163125966,3317.506945242979,3390.7316924564693,3803.2211992031735,3654.6788518518388,3758.795710483875
Edam-Volendam,3301.572333333331,3259.7571456735996,3347.9694849265247,3258.387263402104,3222.5442044182287,3022.1188055832563,2936.856167669808,2948.332199999992,2836.17645833333,2902.186762318833,3386.0986133583915
Ede,3056.6067038266956,3150.2427336604433,3096.622148922396,2980.9984996781304,3112.3068974472767,2890.17645148847,2960.9549768019565,3290.552077261279,3512.34654495613,3518.0725185783344,3784.63201866832
Eemnes,3233.637409574465,3369.695891156442,3336.5376430635683,3049.157156804728,3184.042126798513,3164.983288659785,3044.611104166665,3814.4401111111106,3879.571,3224.4118181818176,3960.7688113207537
Eersel,3273.4441218206034,3297.832205412056,3572.0262098765284,3267.4028200134367,3575.2348556119664,3710.2809969442314,3822.8287703826886,3807.210496598642,3802.099553191488,3935.2456949152515,4094.1311133333243
Eijsden-Margraten,3461.268626410832,3283.693159055111,3538.7224363799023,3280.4505718607975,3693.275421028871,3611.2394376030798,3528.7631052631336,3684.904466666668,3868.5282857142847,3854.5257561643807,3737.1797017230774
Eindhoven,2473.39724920816,2889.4360290566888,3071.2178881207205,2738.884799471171,2764.311651432538,2713.684377125869,2565.590715545064,2569.5704852093245,2825.15361953053,2739.0975708705023,2649.873529928947
Elburg,3397.9987425149593,3356.4732415402486,3417.9729826087028,3176.607440931777,3534.9855564754703,3264.1746637362808,3251.544847567566,3531.1574562211986,3844.297609467459,3638.1026766917325,3343.87132552692
Emmen,3045.972837837844,3347.8723797069583,3301.218692476151,2977.1128851781436,2968.2101658230977,2833.8439662744704,2970.7800240800493,3224.393820418189,3529.778684872136,3728.1793187587905,3879.2903379134827
Enkhuizen,2998.4554739336404,2842.9896393442104,3025.5381577964117,2759.247934337981,3069.926974601659,2700.881970131432,2824.440097222221,2381.09202877698,2852.451026315786,2857.2505946547885,2861.7019802052664
Enschede,2876.3563254836054,2856.464766881206,2903.8854253463105,2678.4752056882307,2803.441066076403,2556.8600067357465,2470.7587271459724,2739.9466801932253,2995.978185278748,2828.8578013798306,2834.2787359083795
Epe,3079.979461956508,3393.554988612845,3129.006584856355,3206.985768765765,3360.5026060834093,3075.257924650185,3428.8030911161536,3964.326503999995,4123.754067754044,4151.135991573021,4405.045312700088
Ermelo,3186.9650453987765,2974.1055755395764,3113.3946490066132,3034.4269815498183,3252.049871734015,3131.6333444816096,3188.3216014558357,3477.9100636942653,3630.389984732813,3654.6619914163,3744.259036496336
Etten-Leur,3120.5163764387057,3255.8241805259568,3319.5494847428336,2856.3816495786427,3200.8300339557886,3149.3090907949527,3041.807949195597,3527.0040034843155,3405.5607547169784,3854.2608405797123,3756.4541191335707
Geertruidenberg,2838.626441558439,3032.473266839358,3132.3447929606587,2937.0503411351606,3184.0783099073,2937.923972413794,2914.5943401360355,3106.8215627906957,3221.425919282508,3374.675247863243,3566.657902621722
Geldrop-Mierlo,3423.305201109546,3185.939668604633,3443.786799560422,3089.008447323708,3079.359671327013,3112.3547670715275,3228.745029459027,3187.2392401315838,3590.4091777777803,3485.5596767441807,3644.74992268041
Gemert-Bakel,3342.9949660410985,3546.1878348623372,3674.446333333287,3345.6169601941674,3434.9024669509495,3353.535326949346,3502.062469635609,3511.902076411958,3961.344724050629,4087.5426676300517,3929.3973555555517
Gennep,3032.720447643977,3403.2258496071645,3459.994901234567,3171.6667626137028,3509.1462108743103,3330.8576010518022,3552.214920895511,3521.0921127596407,3752.6400495049525,3733.3901544117657,3884.3279196675862
Gilze en Rijen,3107.5561536670334,3168.5497429077695,3510.800427258772,3085.867774193532,3262.6089689737764,3151.5687262124043,3135.8814375569737,3326.8357571428646,3665.0962816091937,3703.8295236768768,3795.3476097560947
Goeree-Overflakkee,3096.368879272079,3275.1235207547043,3436.471136651583,3223.5860430504467,3172.87009796404,3130.1148802938546,3110.029464995237,3355.13072142857,3282.486052278821,3449.7861744091224,3474.6722939352258
Goes,2925.299874371856,3033.1890976616282,3127.5517197595746,2901.055838491823,3023.2333834347005,2706.625362394573,2642.195463082418,2672.1894525277344,2914.050215123856,2918.149096018722,2956.103300769687
Goirle,3476.0103591836737,3185.828958715604,3387.084765570935,3093.8340278465257,3201.1483841105255,3271.633863195045,3229.859281767951,3008.3017359550604,3478.7461691842973,3472.995099137932,3639.6862386363664
Gooise Meren,3030.1783402889205,2960.7843542023847,2600.713452840598,2645.4085077696514,2927.083821477135,2662.324386279705,2774.545044769152,2739.3752025463205,3354.808009141338,3343.6700105965174,3309.278112197349
Gorinchem,3181.503781786925,2962.2550156635875,3198.864863157907,2796.847685254735,2705.646955116691,2464.5049620767404,2381.140835650016,2784.2531068601747,3027.542537828948,3169.0667660818726,2665.0583207157547
Gouda,2713.267147227565,2574.904352512751,2935.3403663936815,2710.2926649206397,2682.8303826123088,2603.411938760547,2441.2879656181426,2688.900603993338,2850.0185129603874,2769.7708435194872,2737.2083012155645
Grave,2674.8523371428573,3374.404351097174,3402.5511027522957,3148.3679069767245,3205.828316218393,3147.49832434859,3170.174150259068,3403.9254253731365,3968.7330546875028,3970.953803278689,3676.992398373979
